Date,COST,MU,MSFT,AMZN,IBM,AAPL,ORCL,KEY,AEE,MRO,AMGN,UNH,LUV,CSCO,MMM,MS,NKE
1998-05-27,61252000.0,15120200.0,855678800.0,1870848000.0,57204696.0,11036972800.0,446179200.0,24539900.0,9674000.0,14752724.0,333853600.0,210336000.0,8183025.0,1084152000.0,29089000.0,62989000.0,239626400.0
1998-05-28,66012400.0,9589800.0,886425600.0,1682592000.0,50986854.0,11335464000.0,474260400.0,24990200.0,9891500.0,17025314.0,340719600.0,156616800.0,9906300.0,1049359200.0,28000400.0,64571800.0,246088000.0
1998-05-29,71778400.0,6289200.0,852334400.0,1855416000.0,45013357.0,11118744000.0,413361000.0,24489700.0,10054500.0,20494887.0,332491600.0,192836000.0,7996050.0,1013395200.0,26544800.0,66344000.0,239342400.0
1998-06-01,68407200.0,729200.0,809897600.0,1694544000.0,37369817.0,10799051200.0,373561800.0,23968600.0,10244700.0,17528248.0,324915600.0,180178400.0,5506987.0,953866800.0,28180800.0,68200400.0,231885600.0
1998-06-02,72875600.0,-7268800.0,848468400.0,1858572000.0,29229217.0,10978352000.0,457047000.0,24534000.0,10069000.0,13550712.0,337705200.0,168893600.0,7977150.0,1036959000.0,26983800.0,65522000.0,236604000.0
1998-06-03,77811600.0,-859400.0,812457600.0,1726944000.0,23076854.0,10833211200.0,408082800.0,24181300.0,10174000.0,17783738.0,330448000.0,179162400.0,12904313.0,978912600.0,25932400.0,68321800.0,240197600.0
1998-06-04,81871400.0,7447400.0,846175200.0,1826856000.0,29422518.0,10989350400.0,454421400.0,25411000.0,10040200.0,20237720.0,335666000.0,174320800.0,10382850.0,1041420000.0,27181000.0,69656800.0,243964800.0
1998-06-05,79874000.0,12498600.0,880606800.0,1895400000.0,38047206.0,11112673600.0,515940000.0,26233100.0,10207900.0,21965465.0,344786000.0,182073600.0,12157425.0,1096927800.0,28126800.0,71396400.0,247883200.0
1998-06-08,83522000.0,16792600.0,861720400.0,2004660000.0,34124706.0,11239300800.0,481958400.0,27284400.0,8333100.0,20733613.0,352236000.0,187552800.0,14868900.0,1143393600.0,29031400.0,74105400.0,243806400.0
1998-06-09,80156200.0,22727400.0,897410800.0,2393388000.0,38039047.0,11515044800.0,507944400.0,26341100.0,8072100.0,18850294.0,357326000.0,194809600.0,19431563.0,1179990600.0,28008200.0,71669600.0,247821600.0
1998-06-10,84016600.0,14277800.0,864120400.0,2879088000.0,31174986.0,11285814400.0,472555200.0,24824000.0,8246700.0,17401845.0,346902000.0,203010400.0,15387300.0,1121495400.0,24988200.0,69753600.0,244284800.0
1998-06-11,87268800.0,4198800.0,822849200.0,3596112000.0,25571355.0,11105696000.0,433560600.0,23686800.0,8507200.0,15571166.0,338223200.0,196600800.0,17563838.0,1069090200.0,20796400.0,67821400.0,239798400.0
1998-06-12,91018200.0,-7536000.0,864172800.0,3162996000.0,33982659.0,11329550400.0,486306600.0,24440400.0,8232100.0,13145349.0,346337600.0,203504000.0,15478088.0,1111242600.0,18153200.0,65883800.0,235602400.0
1998-06-15,89444600.0,-15893000.0,907018800.0,3837024000.0,25188519.0,11192888000.0,456720000.0,23209600.0,8005100.0,11356246.0,340276000.0,194759200.0,18229726.0,1065240000.0,12036400.0,63709200.0,230608000.0
1998-06-16,82940600.0,-9230000.0,968157200.0,4620372000.0,6749422.0,11322572800.0,417748200.0,21475900.0,8288100.0,14273933.0,346137200.0,186897600.0,20510214.0,1113180000.0,16212200.0,65949400.0,236368800.0
1998-06-17,88729600.0,-17667000.0,1044304800.0,5425680000.0,18511901.0,11509747200.0,483716400.0,22930400.0,7923900.0,16406037.0,351791600.0,198215200.0,22471764.0,1174554600.0,19599800.0,68536200.0,241113600.0
1998-06-18,93843400.0,-9713400.0,1083533200.0,4792884000.0,9640357.0,11389750400.0,596627400.0,22368900.0,8232100.0,13448786.0,347583600.0,208649600.0,24252752.0,1227106800.0,18154200.0,66024200.0,237184000.0
1998-06-19,90967600.0,6591200.0,1174760000.0,5526456000.0,-576971.0,11252192000.0,552800400.0,21136700.0,8019400.0,15090697.0,339858400.0,203120800.0,22371527.0,1284075600.0,21156200.0,68519400.0,241879200.0
1998-06-22,93082600.0,15952000.0,1223729600.0,6252816000.0,8370304.0,11386760000.0,513102000.0,22087000.0,8140600.0,16467394.0,332597200.0,198459200.0,25492052.0,1333041600.0,19545800.0,71292200.0,248875200.0
1998-06-23,95810200.0,23689400.0,1348404800.0,7002084000.0,16820310.0,11617816000.0,546285600.0,23071800.0,8246200.0,19118526.0,346967200.0,194062400.0,23416764.0,1387774800.0,17473600.0,73773800.0,256314400.0
1998-06-24,93333800.0,31148000.0,1454129600.0,8176176000.0,23159070.0,11891611200.0,590548200.0,23965400.0,7893000.0,21090362.0,375033200.0,202006400.0,25133964.0,1452987600.0,19157400.0,78011800.0,262054400.0
1998-06-25,95087600.0,24631200.0,1365160000.0,7086876000.0,29827948.0,12083422400.0,558291000.0,23366800.0,7638700.0,17982902.0,364168400.0,209224800.0,27622014.0,1391952600.0,21730200.0,81494400.0,272786400.0
1998-06-26,97776000.0,28880200.0,1420840400.0,6463884000.0,33251297.0,11972307200.0,542569200.0,22747700.0,7852400.0,16650463.0,370382000.0,216348000.0,26148489.0,1445668800.0,20514800.0,79833400.0,279298400.0
1998-06-29,100210400.0,25229400.0,1486746400.0,6954036000.0,37821480.0,12138492800.0,519951000.0,23414600.0,8049400.0,19922885.0,375987600.0,223644800.0,28723277.0,1497982200.0,22462000.0,78005800.0,293632800.0
1998-06-30,96168800.0,20020600.0,1563756400.0,7391580000.0,46934232.0,12269555200.0,550333800.0,22676500.0,7822300.0,22735961.0,367158800.0,212539200.0,26562264.0,1575682200.0,20805400.0,83322000.0,280808800.0
1998-07-01,92265000.0,24802800.0,1617226800.0,7956672000.0,53558341.0,12583670400.0,512772600.0,23905200.0,8027100.0,25957084.0,373008400.0,221809600.0,28526514.0,1625406000.0,22439800.0,78700600.0,326545600.0
1998-07-02,90501000.0,20768400.0,1589905600.0,9002268000.0,46822519.0,12285560000.0,451767000.0,24921700.0,8134200.0,21778710.0,379346000.0,215994400.0,26995951.0,1573662000.0,21292000.0,80797200.0,342298400.0
1998-07-06,93287600.0,24744000.0,1625213200.0,9939936000.0,40129793.0,12556510400.0,482125800.0,26141900.0,7979100.0,23200336.0,393192800.0,212299200.0,29484339.0,1609447800.0,22879400.0,78508400.0,328191200.0
1998-07-07,95347600.0,29768600.0,1657636000.0,8994900000.0,44888884.0,12797982400.0,457111800.0,25332800.0,8085100.0,21857168.0,402095600.0,202894400.0,33254552.0,1563326400.0,21175400.0,81435400.0,320702400.0
1998-07-08,97387200.0,38538600.0,1699189600.0,7828668000.0,49613038.0,13730796800.0,505344600.0,26756600.0,8184900.0,25038727.0,409078000.0,210276800.0,31124589.0,1605675000.0,18274200.0,84287000.0,329852000.0
1998-07-09,95119800.0,50097200.0,1742879600.0,7238808000.0,56285472.0,13164188800.0,566919600.0,27533200.0,8057000.0,22463706.0,402810000.0,206623200.0,34050377.0,1559686200.0,20573600.0,82564400.0,322732000.0
1998-07-10,99068400.0,65226400.0,1788276400.0,6739164000.0,62708121.0,13466712000.0,608074200.0,26922700.0,7681100.0,21023304.0,408854000.0,201210400.0,37690652.0,1603927200.0,18153000.0,84826400.0,316412800.0
1998-07-13,97847800.0,71093200.0,1857499600.0,7124124000.0,67602983.0,14182100800.0,649519200.0,26335300.0,7589600.0,18166640.0,411616000.0,196369600.0,35603889.0,1646451600.0,15706400.0,87081800.0,308140800.0
1998-07-14,100318000.0,66617200.0,1800527200.0,7631292000.0,72348894.0,13633569600.0,706404600.0,27403000.0,7778300.0,19753899.0,419746000.0,192503200.0,38525289.0,1692612000.0,17833800.0,89113600.0,301279200.0
1998-07-15,98687200.0,83173200.0,1849217200.0,7279092000.0,66997976.0,14228536000.0,781129800.0,26424600.0,7636700.0,22510647.0,437788400.0,185624000.0,36265051.0,1730821800.0,19512000.0,91168600.0,285761600.0
1998-07-16,95857800.0,75521800.0,1914342400.0,7559076000.0,71558745.0,16789886400.0,829946400.0,28043700.0,7336800.0,20028501.0,432635600.0,201239200.0,33083101.0,1776924000.0,21071000.0,92979200.0,292808800.0
1998-07-17,99259800.0,78225400.0,1997450800.0,7915596000.0,78187038.0,16160334400.0,790722600.0,30918000.0,7491700.0,22487847.0,440320000.0,207043200.0,36029814.0,1843491600.0,22717400.0,94981600.0,301800000.0
