Date,COST,MU,MSFT,AMZN,IBM,AAPL,ORCL,KEY,AEE,MRO,AMGN,UNH,LUV,CSCO,MMM,MS,NKE
2012-12-07,3093800,22046900,46162100,43406000,4279500,787040800,18421100,13095000,1977100,3649500,3526400,4206200,4993900,50602300,2476400,11488400,7418000
2012-12-10,2317000,32458100,47031100,70076000,3596671,630484400,20712600,13956600,2215500,12293600,4492600,4113500,4429900,62863500,2847700,9740400,7276800
2012-12-11,4021200,24442700,52282800,83704000,4334624,592345600,25716300,10442400,1769500,6737000,4286300,4970400,9535400,58464200,3821600,36051800,9234400
2012-12-12,5390300,28353700,43966300,52562000,4437027,487144000,20205300,22134400,2238600,7072800,3571700,7054000,8867600,38701100,4064900,27771300,10656000
2012-12-13,2715100,24047400,45080100,49204000,3789867,625259600,20608200,12977600,1978600,4412900,2713300,4911800,5494600,37844200,2621400,19220900,7445200
2012-12-14,2160800,23368900,42077500,50538000,4002937,1009579200,21930800,6573600,1702700,4604700,3398500,3468700,9643300,40804400,2709000,16296500,8662000
2012-12-17,2847800,34772400,42046100,45540000,3966850,757607200,24047300,10725500,1373300,5525500,3049800,6336900,11031800,46857100,2750700,16686000,8369600
2012-12-18,2900500,28810700,50486900,99220000,4315691,625685200,37797600,16314900,5841000,6184500,5514200,4637800,6126500,41963100,2800000,25465100,7871600
2012-12-19,3153300,25576000,53519900,46000000,4466943,449369200,60937600,8763100,2891900,3692600,4916500,5537600,6348800,38097400,3254800,21889300,7879200
2012-12-20,1964100,19997000,52607300,51692000,4376987,481689600,28119900,8435700,4069400,3620000,2887800,5025900,7193000,29942600,3289800,19134000,12000000
2012-12-21,4167700,58144400,98776500,94092000,8603664,596268400,45601600,12458400,5294600,5595600,7247000,9440100,9204100,67611700,5975500,21669400,27894800
2012-12-24,933700,6840000,20842400,19688000,1706235,175753200,6451900,2053300,681100,1720400,1596900,1713900,1901700,12550700,953400,3205700,11999200
2012-12-26,1456300,10342300,31631100,83054000,2904219,302436400,13282100,5225300,1405900,2847800,2720400,3232400,3504000,22083800,1542900,9052900,8090400
2012-12-27,2057400,18455400,39394000,72786000,4150110,455120400,21600200,7912200,1814200,3537900,3122600,3245700,4590600,35286600,2360900,14656100,7850400
2012-12-28,1651300,15127400,28239900,37174000,3699284,354278400,16792100,5320900,2914900,3434100,2418700,3137400,3419500,24596400,1877300,11258500,6432400
2012-12-31,2412700,18787600,42749500,68380000,4900405,659492400,25320000,6170000,2461100,5021900,3896700,4948700,5516300,32388300,2580600,19954000,6807400
2013-01-02,3153800,29556500,52899300,65420000,4428869,560518000,33758400,12731000,2097000,5297800,5772800,5358100,6017300,40304500,3206700,29812900,7512800
2013-01-03,3872400,39091500,48294400,55018000,3812356,352965200,21819500,14056000,2195000,3656200,3871300,14413200,8985900,50603500,2704600,29859500,7232200
2013-01-04,1989000,18802700,52521100,37484000,3535689,594333600,21687300,21197200,2649500,3450400,3280500,10458000,6884900,36378900,2704900,31983900,6794000
2013-01-07,1663900,31133300,37110400,98200000,2993966,484156400,14008300,20213100,2626200,4781000,2573300,7804500,6882100,30790700,2745800,21445100,6489400
2013-01-08,2189900,30791800,44703100,60214000,3166137,458707200,17408900,36449200,1577200,3447900,5170700,8196200,10480100,33218100,2655500,22206200,6714200
2013-01-09,1834400,20647500,49047900,45312000,3359752,407604400,18932700,23183500,1677200,3178100,3372500,5154300,8476400,30380100,2359700,26993800,5530400
2013-01-10,2328500,18685600,71431300,57268000,3774073,601146000,17843600,19681300,2123500,4423900,5861200,6506500,8751700,31419200,2600600,39869800,7705600
2013-01-11,2206300,25837200,55512100,48266000,4058898,350506800,15105200,13687000,1642700,3337200,4681700,10182500,7152800,23423800,2923900,20880000,9791000
2013-01-14,2155100,31488200,48324400,85500000,4364121,734207600,14589400,12311200,1695800,3304000,4401000,7119900,8025000,55156900,2592500,14590200,5591800
2013-01-15,1725200,20793800,48244500,46538000,4364017,876772400,16263600,12164600,1890600,4484800,6277900,5802900,11341200,29550900,2106400,25277000,6507200
2013-01-16,1201700,18978000,41077400,41312000,3099193,690804800,17608200,17903400,1337800,5637400,7753800,6474500,13207600,39685100,2092300,30630600,5300200
2013-01-17,2095400,28642800,51685900,37692000,4060154,453678400,17827100,28365100,2005600,7178500,6268400,14438900,8220600,41951400,2803900,26063600,4864800
2013-01-18,2341600,33156900,52167700,58840000,4769342,472922800,30088900,20243400,1816500,5106900,14408700,7023900,7322200,42835000,3187900,65729400,6145400
2013-01-22,2004500,23287200,58650600,42754000,7502226,461546400,19309500,15889700,1812200,5088700,9394900,9330000,9391800,35955400,3215200,38089200,6207600
2013-01-23,1442800,23846100,50387700,50178000,13106903,861509600,17235800,24965500,2294400,4656600,7670400,6665700,13770800,37130100,3579300,24266100,6779200
2013-01-24,1515400,18816000,101739300,68340000,4651771,1460852400,18662000,45937200,1999400,5171600,8071300,4221700,11076100,47256000,3816300,20294700,6819800
2013-01-25,1612800,30082500,81847700,99362000,3513409,1208026400,18061300,16194800,1861300,4061200,7235200,5604700,7626500,28354800,4237800,14059600,12542800
2013-01-28,1631700,20638000,56056500,86428000,2953590,785517600,20119500,8380600,1656200,3983800,9426900,5736900,6107600,30431400,2964900,13892000,8038200
2013-01-29,2073100,35140300,49242600,203452000,3783487,571158000,18284800,11519200,1629600,4309100,21502900,7317600,7657300,35300200,3530700,14548300,7214800
2013-01-30,1939800,21175000,43580500,261508000,3136326,417155200,14249900,13746600,1536200,4464800,4963100,6269200,10916800,35260400,2822800,23160400,6343000
2013-01-31,1656300,25680800,50530000,135442000,3233604,319334400,19077700,16540200,1882700,4848800,4269700,6957500,9692200,29992500,3763100,19819100,9143800
2013-02-01,2316000,18710800,55565900,122300000,3525752,539484400,27725700,14309600,1828800,5309500,3379500,6369500,9820100,25754100,3853600,31744400,6773400
2013-02-04,1728600,27028200,50540000,74472000,3335485,477117200,23595800,8851700,1416500,4646900,3907500,4795700,10977800,32053300,1987600,26405700,5075800
2013-02-05,1842400,21156900,35410400,80258000,3804197,573347600,16662700,14566500,1495300,7007700,4577900,8645500,8317000,24952600,2833100,23873200,4527200
2013-02-06,3192000,46545300,41889600,55408000,3790913,593706400,15603500,9842500,1423300,9432600,5549100,5266100,9347100,27848400,3510600,15851000,5297000
2013-02-07,3007300,58974800,38028300,79514000,3218228,704580800,26869300,7877600,1972900,4926800,7639700,6050700,7944500,34442900,2277600,20157900,5573000
2013-02-08,1726400,24731700,33318500,77584000,3026392,633158400,19255700,7594400,1834500,5659800,8354900,4554600,6534900,23056900,1937800,16025800,5100800
2013-02-11,1457400,20221800,32247700,68074000,3080156,517490400,12648800,10758400,1287700,4660000,7538400,4166800,4477600,33552000,1715500,10258200,8916600
2013-02-12,1203200,19868600,35990900,58874000,2575043,609053200,14666300,8900700,1875400,5129800,4656000,4448600,3759900,46463500,1928000,15347000,3866600
2013-02-13,1224400,15371200,41715600,105860000,2269611,475207600,13176800,11420000,1677100,5093200,7943200,4261200,3951400,63608700,1699900,15783400,6053800
2013-02-14,2211200,24535600,32663200,69260000,3445733,355275200,15886800,9224800,1489100,5101600,6189100,5173800,8080800,67172100,2217500,16316300,6164200
2013-02-15,4239800,40145400,49650900,79598000,3794679,391745200,18406000,9585900,2361200,7522800,5622200,5750400,6955400,44439700,2326200,17504700,7056200
2013-02-19,1894200,24703800,38781400,57084000,3136222,435783600,16446000,11510500,2745100,8169400,5944300,14566200,4927900,45590500,2988500,17457300,8511200
2013-02-20,1915100,32447700,44110200,70578000,3886308,476302400,16263700,11414200,2236200,5735100,6388300,7542900,4587300,47494700,2995400,17432700,7587200
2013-02-21,2730500,37865800,49078500,72748000,4103353,447182400,20923100,15916100,1529200,7724900,4094200,6357300,6437000,33007100,2758000,22324700,9355800
2013-02-22,1576200,28722100,31425900,62496000,3250863,330654800,13754700,8584700,1037100,5303100,4920400,8400700,4704100,20483300,2158100,17827100,5855000
2013-02-25,1644000,36297900,48011800,60648000,4021661,372579200,19992900,20192300,1903300,8732100,11422400,6807800,6134500,37391400,3021900,30074300,8566000
2013-02-26,2915100,25972800,49923300,66972000,3547614,501499600,15839500,20370900,1322000,7125800,4805200,6325100,5901800,34254700,2471900,30923000,6085200
2013-02-27,2511000,21590500,36394700,58162000,4377615,587350400,15671400,12618000,1446000,4463200,3549800,5133800,6339200,25190900,2353700,18051600,6269200
2013-02-28,2213200,44039800,35840200,53344000,4904903,322515200,23816400,11901200,1809600,4417100,6528600,5879800,7954800,30337500,2870100,14890300,6713600
2013-03-01,1790100,19215200,34849700,59140000,3460482,552448400,20376000,10548200,1457900,6030100,4317700,6972100,5655900,24174800,2660400,22333000,8053400
2013-03-04,1942000,40980800,38157500,69060000,3863296,582755600,14750500,15460700,2146400,5221400,3186700,4783000,8431800,22634600,2566300,17138300,5291800
2013-03-05,1611700,36701000,41432200,73724000,3982959,638433600,15410100,15312000,2019000,5021300,3570200,4911700,8266100,32829500,2632200,15014100,8098000
2013-03-06,1254400,19929100,51448500,41014000,3760161,460250000,21340800,16675800,2080400,3847200,3716300,5562600,5551800,45966600,3470300,18583200,5812000
2013-03-07,2603300,26147300,29196700,38780000,4063082,468473600,15098100,28278900,2284600,5377900,2980100,4455700,6672700,37379500,1875200,17820000,5685200
2013-03-08,1549200,34822800,37667800,37596000,3870723,391482000,14985000,23450900,2256800,5065200,3084900,4584400,6870200,23839100,2357200,19394000,8013000
2013-03-11,2120800,43535800,36627500,38098000,3189986,474236000,14111600,14516700,2328700,3193000,5699600,4008700,8168500,29120000,1720600,14219200,6754800
2013-03-12,3795000,35260600,39255200,64924000,3756814,465911600,18411100,11780200,1971100,3688700,4997500,5466300,7609900,25987300,2226800,13077000,12341600
2013-03-13,2459100,41491000,29093400,37684000,3510271,405549200,21228800,13891800,1441300,3746800,2606100,4343000,5646200,30188200,2059600,12025800,8185400
2013-03-14,2316700,25192800,55914800,104534000,5758753,303875600,21040700,11158200,3789700,3866300,3436800,5066800,5133400,40479600,2203400,21068400,6910800
2013-03-15,4001800,43397000,92710300,97318000,8295094,643960800,56178100,19671800,2836100,5770100,10172700,7888300,8393300,59804200,5148400,24186700,8121000
2013-03-18,2138000,28917300,44809400,54404000,3144276,606197200,20654800,11376800,1301800,4470000,3605900,5974200,4583800,30222300,1811400,23417000,5079400
2013-03-19,2240300,26663100,51901600,74770000,3345736,526775200,20548800,14949200,1865400,7438000,4010900,5486600,4167300,27264100,3211400,32781600,6628400
2013-03-20,2316400,31547600,35447800,54778000,3157874,308660800,41088100,10090200,1543100,5669400,4157700,4528800,5591400,24571600,1799500,17813500,7941800
2013-03-21,2216900,39419600,34233200,56128000,6098598,383255600,132669500,8109400,2127200,3847000,3674000,4953700,5902900,64437700,1937300,17557200,15896200
2013-03-22,2036100,99807600,28720900,62492000,3170949,395105200,64333500,6755700,1259300,3475700,4724700,5415900,7653400,39902900,2409800,16558900,38657400
2013-03-25,2315300,39368000,44154000,50278000,3391655,501135600,39694400,8408000,1226100,5087000,5042200,5142500,7223700,36429100,3739200,23992000,13317400
2013-03-26,1452800,29906700,27824300,48420000,2406114,294294000,29420300,9170300,1690900,3598900,3127000,6059700,9168100,27627800,1893500,14889200,8948600
2013-03-27,1971500,27592700,36047400,57498000,3371676,331237200,35028500,6768700,1395200,3431400,3478300,8525800,8495100,27760900,2129500,13926000,10445000
2013-03-28,1672900,21787500,55453800,49474000,3922395,442839600,23676700,11449300,2207100,4425500,5506800,5685400,11806600,28323200,2276700,18376400,7612400
2013-04-01,1005700,44911900,29201100,50496000,2243147,389732000,18677600,9236100,1023300,2652200,4099700,9006100,6334400,40009200,1684300,14219100,6969800
2013-04-02,1831900,36023200,28456500,52622000,3260173,529519200,22619600,7406800,1099400,3475100,4970500,22664600,13026100,34098100,2097500,21701700,9330600
2013-04-03,1833200,31012800,35062800,48276000,3272725,363216000,25545200,10510100,2019400,5922700,5306700,10140400,11925200,30101400,3278900,25406800,7626600
2013-04-04,1575700,30485200,45263200,39288000,3880137,358447600,18163800,9830700,1454000,5019200,2850300,7648400,7572300,25075100,1771200,17321000,4999400
2013-04-05,1678900,41684200,50927300,51148000,4338808,383695200,24415300,16508900,2478700,4739600,4015900,6841300,6812600,54767100,2477800,18163200,6189800
2013-04-08,1077600,27065000,34759500,45912000,2459355,300829200,14134400,8160700,1625700,3224800,3133300,4545600,7278800,22968600,1947700,14263500,8013200
2013-04-09,1947300,21306900,77733800,43132000,2695856,306614000,30087400,6669800,1080800,3180200,2881600,4405900,6670100,27529500,2370600,13196200,6675000
2013-04-10,1757200,49796900,71116700,46450000,3686313,375928000,35941000,9333800,1104500,4784800,4641500,4400600,6554700,39308100,3262400,17467300,5951000
2013-04-11,2319400,28744300,130923200,61810000,3823758,328364400,23080700,23954600,1282700,4023000,4273000,4738900,6883500,35992200,2137800,14692800,8789400
2013-04-12,1437700,19487800,62886300,57326000,3311008,238613200,18408200,14374000,882100,6103000,5726500,4162000,4890300,31584600,2111400,25150400,5538800
2013-04-15,1818400,28377200,56332900,66520000,4412133,317520000,19617500,12563800,1813200,7584800,4458900,4625600,9423400,27961000,3677400,22458100,6662600
2013-04-16,2796500,28029600,52797300,42744000,2991037,305771200,17310600,13121100,2101200,5592600,4627700,4976400,8204300,32745100,2636800,21839800,5960600
2013-04-17,1882600,37553400,52840700,62702000,3420211,945056000,25277000,13926500,1370600,6266100,3546600,8429000,6757600,30873000,3155300,45475800,10434800
2013-04-18,1854300,34728800,56906600,62752000,6801092,666299200,24892500,21239300,1422500,5149800,3889300,14015000,3763500,35401400,3144700,47193400,6016400
2013-04-19,2215600,32770600,99790700,52050000,19713962,609274400,30391400,9342100,1919700,5002000,6032500,6524600,4923800,51142000,3323000,24644100,6768400
2013-04-22,2048400,25020600,137904000,42382000,10298288,429920400,18754900,8021200,1434400,5114800,4305600,6020900,7340600,31452800,2646800,16156600,5968600
2013-04-23,1731100,24320300,59126900,45412000,6585721,664238400,23964900,9836700,1688300,6127800,4793700,6277700,7650500,34873500,3209800,23437700,6119600
2013-04-24,2234300,21298900,90946600,37056000,3863819,969651200,22601800,6476400,1273400,5492200,7490500,5883000,7174200,55759200,3238200,17955700,4168000
2013-04-25,1848100,28185700,110700200,122330000,4864841,384837600,25910200,6502200,1049400,6809700,8120000,5669100,8023900,40488500,9027000,18496600,4367600
2013-04-26,2146700,20556000,47799300,280600000,3650854,764097600,22376200,7818500,933900,4694900,2933600,5798100,5680000,33713500,3359400,17348300,4825600
2013-04-29,1728300,17186600,59116400,142340000,6205290,640326400,31381300,9326300,766300,4865300,4293900,4861600,4950800,29476200,2903700,19028600,5841600
2013-04-30,1561400,27791600,75165200,84976000,7886735,691538400,50028100,13377400,1413600,4788400,5477200,5701800,6785000,37777300,3768800,14015800,10094800
2013-05-01,1199400,29159700,54330900,87828000,5124459,506909200,32712000,7669300,1281300,5256900,3744500,4897800,5852700,44773400,3258900,13070800,7924400
2013-05-02,1442900,26660200,46059500,78724000,4126575,421828400,22992700,8496400,2088600,4213500,2919800,6072500,5205900,54869800,3119500,16779000,5605400
2013-05-03,1407600,23335200,46784600,70280000,4699364,361300800,23976800,7671200,1867700,6622100,2620500,5149500,7259300,41962700,3013100,20261100,6950800
2013-05-06,1112700,21108200,40978300,46956000,5048519,496641600,17964500,6755200,1171100,4711200,2624100,5609600,4462000,31315900,2174400,17400300,4750200
2013-05-07,1617400,26888100,43078300,62674000,3609746,483753200,17955000,8867200,2492100,6090900,2957100,4830700,6205800,55003400,2235200,12100700,6298000
2013-05-08,863800,37045600,51595700,53540000,3767378,472598000,21382700,7821300,1737300,7150300,3224200,10032800,4831200,37412500,2654400,15207900,6259000
2013-05-09,1306300,46665700,46417800,55386000,3705246,398487600,18722100,5453100,2016000,5648000,2460800,6416700,5131600,25790200,4487000,12965300,4433800
2013-05-10,1239600,35312700,36394900,62906000,3430043,334852000,17364100,6029300,964100,5640000,2905100,5015700,4964400,26926900,2993300,15032800,6645600
2013-05-13,1246600,22562900,36027600,42990000,3816226,316948800,12193400,5657500,1755800,5412900,2547000,3490400,6762700,35347200,2044400,14510500,3780600
2013-05-14,1932800,20576300,56870100,54000000,3869886,447118000,23560400,8534900,1989300,5887100,3756400,5390300,9985200,38494300,2481000,19210900,8277200
2013-05-15,1810600,25065200,46303900,54410000,4213393,741613600,18360500,12296200,1568500,4831600,2561900,6808200,16864200,55412900,2912600,19670500,5286200
2013-05-16,1533600,35917300,59382900,32870000,4714322,603204000,25526300,9375500,1165600,5597100,3915400,6904800,9277100,201626500,2685900,18863800,7688600
2013-05-17,1678300,30543500,60666700,50546000,5966489,427904400,26986800,9686200,1548800,5202200,3038000,5840800,11499500,78569900,4060400,14505800,6219200
2013-05-20,1664300,24658400,54020800,44180000,3780767,451578400,18326400,8770500,898300,5169600,3905000,2688200,7905400,54632000,2457300,11410100,5461800
2013-05-21,1946000,18960900,48702400,34824000,3120113,456022000,19682900,6393500,1325100,4558700,3490400,3248400,12836400,48135200,2473300,10442900,6465400
2013-05-22,2524300,51844400,66047500,66640000,5425393,443038400,33742400,12546600,1281300,6154800,3535200,6317500,7688400,46836300,3833200,18372500,8295200
2013-05-23,2225200,57163600,51102700,40006000,5417339,353021200,20442500,8596300,1995400,5937800,3169500,4479100,9834600,44376600,2568400,22658200,8626400
2013-05-24,1769800,28601200,33174400,33926000,3447407,276166800,22642500,6965800,857900,3220200,2411000,4697900,7197400,25036200,2228400,11617400,7517400
2013-05-28,2693700,25633800,48212100,69420000,4196029,386145200,21432200,9827000,1702600,3764200,3164400,5341000,7824000,40023900,2722000,15357400,7784000
2013-05-29,1834000,25205300,38412200,38068000,3597612,330576400,16004800,11826700,1899100,3819800,2909900,5009100,7174200,37314000,2113600,17451200,5521200
2013-05-30,3459400,25785400,51131000,33350000,4602086,353519600,17928400,11078600,3121300,5438900,2351700,5671300,7007900,45162100,2599200,21200700,5955200
2013-05-31,3537200,23852400,56165700,67486000,5176654,384302800,24412100,12452100,2322400,4498400,6097100,5888300,8734000,40885800,3207700,28330600,7460400
2013-06-03,2341400,26382900,51252600,50878000,3474812,372352400,19782700,8357700,1911800,5385600,5009900,3756200,7664700,30815300,2647100,26208200,10141200
2013-06-04,1855200,26370500,65529500,41772000,3763822,292728800,20324900,6664500,2672100,5578300,3164700,5151100,8438700,30628500,2508500,18632300,6785400
2013-06-05,2018400,40890700,46025100,70246000,4409308,290589600,22005600,8710000,4272500,4579500,4995200,5380100,8708700,45742100,2690400,21478400,6205400
2013-06-06,2186800,47860200,37618500,49526000,3848652,416934000,29158700,8491500,4885100,3286000,4670200,4711400,12848500,44830200,2680800,18339600,4761400
2013-06-07,2013400,32419000,40757300,92652000,3089256,404535600,20548900,12458600,3483000,3967000,3576300,5214700,8502300,42729400,3374900,32830300,5332000
2013-06-10,1563900,40488200,35994500,61730000,2774306,450153200,16901500,15392700,2533300,4468100,2901300,5256600,5084600,33779400,2224100,34956600,5479000
2013-06-11,1066300,49707600,39435900,61956000,2943862,286112400,15274500,10677600,1386800,2389000,2064500,6063400,6520200,28060200,1752100,25321300,5540400
2013-06-12,1320200,34199300,37372700,44778000,3566651,265227200,13731100,11838600,1480300,4696700,2579600,3891100,5151900,29980300,2400700,26046400,5442600
2013-06-13,1230500,30212000,45654900,52996000,3032877,285832400,15727400,9976400,1284300,5526300,2958100,4379500,5776400,27238900,2604200,19571900,7832600
2013-06-14,1318000,29740300,53192600,43016000,2933507,271866000,17551400,11455800,1296500,3994800,3126400,3122600,5130500,29841100,2016800,15473900,5222400
2013-06-17,1441700,50588300,49670100,57680000,3368015,259414400,19398200,8790600,1517400,4741200,3082500,4975000,7905200,46042800,2617800,15087100,7512800
2013-06-18,1250200,57594500,28616500,42922000,3428579,195025600,16949300,10058500,1700500,7573200,3329000,5183300,4758900,34939200,1695300,14805700,9068800
2013-06-19,1458600,83958500,30816200,56550000,2977021,310940000,19408400,10232800,1204900,5436900,3825500,6370200,6045300,29472900,1971700,18210200,9223600
2013-06-20,2211900,75247900,54493700,59680000,4722481,357310800,35222400,26917100,2029100,5948700,3875100,5748300,7671800,47759000,2975600,25968000,9824200
2013-06-21,3111500,73389200,85338500,84020000,9324881,481118400,140813500,17504700,2141800,7452100,6938000,7806500,8274700,62052200,4674400,35690500,10089200
2013-06-24,1832300,68189200,56109000,77276000,4556585,480746000,78919200,13526100,1609500,6642300,3745400,5717100,10729700,35972700,3602500,22715500,9489400
2013-06-25,1607800,32876400,44073400,48992000,4023125,314162800,64051500,11264500,1499000,6889600,3068900,4959100,6309600,41334800,2676700,19049600,10896400
2013-06-26,1539200,44886100,48665900,60590000,3472929,367724000,52429800,13099200,1173200,5464400,2975900,4851700,9528900,32721400,2524400,15125600,11376800
2013-06-27,922200,38747100,28993100,50390000,3675853,337246000,43014900,9505900,2293700,5077900,2998200,4483600,8318700,27115400,2229600,12139800,12282800
2013-06-28,1853600,36612300,65545500,63866000,10518367,578516400,39787100,10049300,1876000,4406800,5269700,6867800,7505200,35574300,3428500,18545200,26803800
2013-07-01,1112700,33909600,31055400,57764000,4646750,391053600,33962900,12289900,1652700,4231600,4898700,3736500,4687300,33674000,2668800,13776500,14398800
2013-07-02,1279700,61198800,37630000,64764000,3825954,469865200,33114500,12127100,1622300,4433800,4006100,4484800,6153300,31098600,3008800,18627700,7402400
2013-07-03,752200,24489300,15994400,27460000,1958740,240928800,18629700,5205100,607200,2569200,2132600,2271100,3393500,24775000,1358800,15395700,3375600
2013-07-05,1366700,29746900,26085900,39708000,2516048,274024800,22193800,14123700,956200,2586400,2233500,2356500,3729700,19984900,2064500,15322700,5157800
2013-07-08,1525200,53084600,32396900,60934000,3083085,298138400,28904300,11242700,1288100,3930100,2464300,6192500,5467200,34669400,2571600,22795300,6981600
2013-07-09,1360800,91816900,25318500,55512000,5443593,352584400,28854300,13754900,1187600,3859400,2085600,4275700,5027100,46103900,2196200,20640600,6989200
2013-07-10,1274300,89592900,29658800,36204000,4071032,281405600,28458600,10235700,1799500,3433800,4175500,4383900,5318500,37757800,2307500,10066000,5101800
2013-07-11,1549900,52215600,53638300,80146000,4369665,326292400,33193000,14680700,1056500,2831300,3567100,6588900,5941200,45944600,2387500,14064000,7146000
2013-07-12,2233300,33419400,35501200,90786000,4701456,279563200,157674700,8326000,1698300,3726500,3710500,4645600,5236100,28410100,2291700,15134200,4424000
2013-07-15,1156500,30926300,34142600,44912000,5935736,241917200,36543400,6755000,1454800,3711100,2532900,3813600,3277100,26879600,2064400,18378800,5761800
2013-07-16,1295200,42885300,36378500,53204000,3917584,216538000,22531400,9893600,1364800,3873500,1895700,5459600,4148800,26336200,2458400,19035300,6858200
2013-07-17,1276900,32539300,37285100,40594000,7184346,198990400,22357000,10480000,1384300,2495400,2184200,8904300,8068600,22080800,2096600,15826000,6247600
2013-07-18,1180700,38727500,49547100,61276000,8779496,218878800,23615600,17963200,1160200,3671100,2296700,14082900,8553200,32996900,2945800,36282000,4486800
2013-07-19,1639200,27734400,248428500,59462000,7319490,268721600,28512000,13276000,1271800,4283200,5448700,7504900,4415800,39224200,3093900,17528300,5919400
2013-07-22,1158000,24337500,79040700,50414000,3554308,207796400,16760100,13419300,1470700,2546400,2857100,5038000,3260400,30419600,2823500,11820700,5581600
2013-07-23,1079600,38691100,65810400,39992000,2995535,369395600,16771000,12564200,1382800,3996300,2560600,3934300,4862900,27954800,2254400,13093200,4289600
2013-07-24,1726900,46712000,52803100,40010000,3093963,591936800,20003600,10783300,1019700,4086200,1860200,6023300,6128900,27330800,1808800,17560700,4705400
2013-07-25,1352200,42692600,63213000,108116000,3152958,229493600,21050300,13390000,1268800,3609700,3355500,3840600,10947500,31482600,3346700,12866600,8911400
2013-07-26,1863100,68782400,38633600,176350000,2599415,200152400,17308500,9504900,1383500,3435300,2516500,3826000,5539600,19946400,2332200,14850700,5517800
2013-07-29,1198100,40786800,28870700,64236000,2210930,248057600,16119300,8190000,1194700,2973400,2027600,3835300,4421200,17839400,1460400,12764100,5075600
2013-07-30,1162500,48759000,45799500,61068000,2785707,309422400,18340700,8846900,1184000,4256200,3982200,5375400,6746300,45348500,2285200,13304700,6399600
2013-07-31,1925200,45062600,43898400,37826000,3985260,322957600,30540500,9988600,1453900,3553300,4432400,5964700,4211800,30709400,2694000,16452900,8461800
2013-08-01,1255700,32858900,42557900,59434000,3010074,206250800,15797000,10958600,1347500,3923800,2396200,3254000,5184000,23330000,2997000,13316200,15813200
2013-08-02,1503600,26500600,29199900,50052000,4052204,274783600,18998100,8399200,1196000,2934800,2103200,3622500,5092500,26496700,1899300,8442000,7499800
2013-08-05,1336700,43741000,30984000,44664000,2605481,318855600,11151300,5512600,1389800,3470500,1839700,2871000,2922500,28701800,1351800,6868400,4213000
2013-08-06,1308500,29094900,36331500,36980000,6211671,334857600,18620900,10914200,1552300,5606800,3633400,3089500,3602600,26093500,1841100,9181400,6244000
2013-08-07,1297600,34736800,38078600,39220000,4081178,298858000,17416900,11202000,2412500,10446100,9915200,2807300,6364800,33489600,1934000,9172200,5888800
2013-08-08,2372700,39511800,59034400,46868000,4756790,255777200,14204600,11611300,916600,7464400,4758700,2171600,5446900,20512100,2380600,12365400,5057400
2013-08-09,1676800,64619700,26800700,39006000,3399082,266865200,11646000,7821700,1468800,9488700,2825300,2556900,5255900,27309000,2460100,8314800,5644800
2013-08-12,1596800,35376800,25493700,30090000,3165719,364434000,11746400,7037000,1385500,6153800,1854200,3043300,3124400,32103600,1647400,9603200,4401800
2013-08-13,1230300,84457700,39464100,46998000,3705873,881941200,12738700,9871900,990100,8564000,2683300,2627400,13162900,36466000,2023300,10159000,4299400
2013-08-14,1656500,47850600,48519600,28300000,3025346,756372400,19684400,8684700,863700,5423500,2170500,3079000,8960800,77049400,2021400,7221000,5961800
2013-08-15,1656600,53528900,33338000,45228000,3862250,490294000,19574600,9610800,1124600,4428600,3267800,3402000,4885900,130110100,1994900,11316800,6227000
2013-08-16,1651000,30624000,32866300,48450000,3584014,362306000,19504100,7813800,1129200,5118200,2525400,3323600,5107200,42426200,2332800,10512900,5261200
2013-08-19,1259500,25506900,27902500,49548000,3398349,510518400,13385600,7898400,908100,8567400,1723100,2794800,7135700,39630400,1829300,9602300,7749600
2013-08-20,1448500,24379600,22979600,31726000,3261219,358688400,13870200,12509900,1167300,5812300,1855500,3110000,4663700,43650200,2153600,13977600,7668400
2013-08-21,1329300,29709100,37409100,36306000,3714346,335879600,11955400,9717800,1347900,4853600,2341300,3314200,5066800,33392900,2293700,16496700,4770400
2013-08-22,998500,15091700,31169900,28452000,2462598,244207600,10271600,8280700,1010200,4987700,2115100,2959400,3623900,24327000,2002000,9938700,5056000
2013-08-23,1444900,15663000,225493800,39238000,2398164,222731600,27128400,6664800,1123600,4325000,1572300,3215600,3875300,41268600,1953300,7089400,8044600
2013-08-26,1031500,16331500,72786800,34234000,2270238,330965600,18888600,7981900,1240600,3570300,11554700,2797700,3994400,35708500,1815700,8665100,5472400
2013-08-27,1415500,39898700,58522300,49520000,3337472,424188800,16061600,11644400,1130900,6813100,5315300,3626200,6414400,39768700,1907500,13209000,4870800
2013-08-28,1648900,36138600,44257400,29142000,4162243,307608000,15919100,10637000,1246500,7136400,3043100,3297700,5090400,28035900,1545800,10091400,6044000
2013-08-29,1388000,23787700,45284700,31328000,3118021,239657600,14012100,9339600,2510000,6002100,2739600,5243500,6185200,26605500,1457200,9225700,4600000
2013-08-30,1207700,22278600,42790200,30694000,2856626,272297200,14044300,12161600,2953400,6070200,2655000,4186200,3847400,35248400,2205600,10285900,5851000
2013-09-03,1204600,37060500,154507000,57952000,3647611,331928800,14647300,9695300,2710700,5976000,3309800,3801500,5358500,31875000,2168100,12810100,8214000
